,dateReferentiel,route,longueur,prD,depPrD,concessionPrD,absD,cumulD,xD,yD,zD,prF,depPrF,concessionPrF,absF,cumulF,xF,yF,zF,anneeMesureTrafic,typeComptageTrafic,TMJA,ratioPL,lonD,latD,lonF,latF
3812,2018-01-01,N0147,640,12,87,N,760,4178,560225.24,6538155.21,0,13,87,N,530,4818,559959.95,6538718.61,0,2018,1.0,7785,16.2,1.1961393119604316,45.92872367244718,1.1925504082647962,45.933741099066985
3813,2018-01-01,N0147,689,13,87,N,530,4818,559959.95,6538718.61,0,14,87,N,335,5507,559415.55,6539080.89,0,2018,1.0,7785,16.2,1.1925504082647962,45.933741099066985,1.1854190570612821,45.93689012161944
3814,2018-01-01,N0147,647,14,87,N,335,5507,559415.55,6539080.89,0,15,87,N,110,6154,559086.23,6539610.77,0,2018,1.0,7785,16.2,1.1854190570612821,45.93689012161944,1.1810123662321879,45.941592164945014
3815,2018-01-01,N0147,20848,15,87,N,110,6154,559086.23,6539610.77,0,36,87,N,0,27002,551325.24,6557593.6,0,2018,1.0,7785,16.2,1.1810123662321879,45.941592164945014,1.0752107113321365,46.10182397014272
3816,2018-01-01,N0147,2700,36,87,N,0,27002,551325.24,6557593.6,0,38,87,N,230,29702,551338.85,6560245.42,0,2018,1.0,4745,20.0,1.0752107113321365,46.10182397014272,1.0745498599439707,46.12569919702407
3817,2018-01-01,N0147,179,38,87,N,230,29702,551338.85,6560245.42,0,38,87,N,409,29881,551226.93,6560369.65,0,2018,1.0,9255,39.5,1.0745498599439707,46.12569919702407,1.0730615966805621,46.126792958116255
3818,2018-01-01,N0147,1918,38,87,N,409,29881,551226.93,6560369.65,0,39,87,N,1092,31799,549932.54,6561718.2,0,2018,1.0,9255,39.5,1.0730615966805621,46.126792958116255,1.0558731849367493,46.13864715631683
3819,2018-01-01,N0147,593,39,87,N,1092,31799,549932.54,6561718.2,0,40,87,N,450,32392,549376.74,6561548.76,0,2018,1.0,8642,43.0,1.0558731849367493,46.13864715631683,1.0487299437426811,46.136998395495745
3820,2018-01-01,N0147,1140,40,87,N,450,32392,549376.74,6561548.76,0,41,87,N,355,33532,548435.95,6560921.56,0,2018,1.0,8642,43.0,1.0487299437426811,46.136998395495745,1.0367493299996753,46.13114230423314
3821,2018-01-01,N0147,1960,41,87,N,355,33532,548435.95,6560921.56,0,42,87,N,1080,35492,546606.37,6560691.57,0,2018,1.0,8642,43.0,1.0367493299996753,46.13114230423314,1.0131351668500654,46.12865987676541
3822,2018-01-01,N0147,1285,42,87,N,1080,35492,546606.37,6560691.57,0,43,87,N,1130,36777,545353.29,6560626.39,0,2018,1.0,8642,43.0,1.0131351668500654,46.12865987676541,0.9969327177136652,46.127788073334024
3823,2018-01-01,N0147,341,43,87,N,1130,36777,545353.29,6560626.39,0,44,87,N,245,37118,545025.85,6560730.72,0,2018,1.0,8642,43.0,0.9969327177136652,46.127788073334024,0.9926590183537164,46.12865238061328
3824,2018-01-01,N0147,18240,44,87,N,245,37118,545025.85,6560730.72,0,61,87,N,1215,55358,535909.11,6575973.83,0,2018,1.0,6509,25.6,0.9926590183537164,46.12865238061328,0.8693013987741885,46.2637161480436
3825,2018-01-01,N0147,1,61,87,N,1215,55358,535909.11,6575973.83,0,0,86,N,0,55359,535908.56,6575974.66,0,2018,1.0,6509,25.6,0.8693013987741885,46.2637161480436,0.869293969817245,46.26372348566887
3826,2018-01-01,N0147,18993,0,86,N,0,55359,535908.56,6575974.66,0,18,86,N,1000,74352,525262.95,6591625.42,0,2018,1.0,6509,25.6,0.869293969817245,46.26372348566887,0.7252833053536428,46.40192557538316
3827,2018-01-01,N0147,4953,18,86,N,1000,74352,525262.95,6591625.42,0,23,86,N,955,79305,521169.98,6593361.29,0,2018,1.0,10347,17.3,0.7252833053536428,46.40192557538316,0.6713655716706528,46.416475643440684
3828,2018-01-01,N0147,1628,23,86,N,955,79305,521169.98,6593361.29,0,25,86,N,610,80933,519667.36,6593323.31,0,2018,1.0,10347,17.3,0.6713655716706528,46.416475643440684,0.6518253993146994,46.41573316212504
3829,2018-01-01,N0147,8889,25,86,N,610,80933,519667.36,6593323.31,0,34,86,N,510,89822,512407.01,6598261.76,0,2018,1.0,10347,17.3,0.6518253993146994,46.41573316212504,0.5553547871025628,46.458197618858755
3830,2018-01-01,N0147,3325,34,86,N,510,89822,512407.01,6598261.76,0,37,86,N,770,93147,510604.9,6601216.02,0,2018,1.0,10347,17.3,0.5553547871025628,46.458197618858755,0.5306820113031911,46.48428165823245
3831,2018-01-01,N0147,4769,37,86,N,770,93147,510604.9,6601216.02,0,42,86,N,315,97916,506675.54,6603518.63,0,2018,1.0,12945,6.8,0.5306820113031911,46.48428165823245,0.478527457072081,46.50388721082836
3832,2018-01-01,N0147,780,42,86,N,315,97916,506675.54,6603518.63,0,42,86,N,1095,98696,506230.07,6604017.67,0,2018,1.0,12945,6.8,0.478527457072081,46.50388721082836,0.47251302117984095,46.50825029512214
3833,2018-01-01,N0147,59,42,86,N,1095,98696,506230.07,6604017.67,0,43,86,N,9,98755,506185.83,6604020.2,0,2018,1.0,12945,6.8,0.47251302117984095,46.50825029512214,0.4719353035913164,46.508260314578415
3834,2018-01-01,N0147,7438,43,86,N,9,98755,506185.83,6604020.2,0,50,86,N,460,106193,500839.68,6609173.22,0,2018,1.0,12945,6.8,0.4719353035913164,46.508260314578415,0.4000387516337121,46.55307310608162
3835,2018-01-01,N0147,13,50,86,N,460,106193,500839.68,6609173.22,0,50,86,N,473,106206,500835.81,6609185.15,0,2018,1.0,12945,6.8,0.4000387516337121,46.55307310608162,0.39998314049536127,46.553179323308
3836,2018-01-01,N0147,1269,52,86,N,900,108559,500762.62,6611520.53,0,54,86,N,200,109828,500418.71,6612742.26,0,2018,1.0,27099,10.9,0.39802409849753334,46.57417489715036,0.3930094192566207,46.585067698100765
3837,2018-01-01,N0147,6460,54,86,N,200,109828,500418.71,6612742.26,0,60,86,N,50,116288,497301.12,6616708.33,0,2018,1.0,39016,9.4,0.3930094192566207,46.585067698100765,0.35057923717072226,46.61982553672681
3840,2018-01-01,N0149,2293,0,86,N,0,0,492899.45,6618206.6,0,6,86,N,159,2293,490696.6,6618014.9,0,2018,1.0,12798,14.4,0.292419584282457,46.63196445522452,0.2637298210475952,46.629555759286845
3841,2018-01-01,N0149,99,6,86,N,159,2293,490696.6,6618014.9,0,6,86,N,258,2392,490617.33,6618018.17,0,2018,1.0,12798,14.4,0.2637298210475952,46.629555759286845,0.26269285513324053,46.62956045176356
3842,2018-01-01,N0149,7377,6,86,N,258,2392,490617.33,6618018.17,0,13,86,N,618,9769,483614.79,6620156.83,0,2018,1.0,12798,14.4,0.26269285513324053,46.62956045176356,0.17022258389070397,46.64658330516042
3843,2018-01-01,N0149,1581,13,86,N,618,9769,483614.79,6620156.83,0,15,86,N,200,11350,482074.86,6620509.64,0,2018,1.0,7464,22.4,0.17022258389070397,46.64658330516042,0.1499351133124087,46.649259451580285
3844,2018-01-01,N0149,1722,15,86,N,200,11350,482074.86,6620509.64,0,16,86,N,915,13072,480376.36,6620892.37,0,2018,1.0,7464,22.4,0.1499351133124087,46.649259451580285,0.12755933082295842,46.65214932599736
3845,2018-01-01,N0149,12336,16,86,N,915,13072,480376.36,6620892.37,0,0,79,N,0,25408,468254.1,6622129.82,0,2018,1.0,7464,22.4,0.12755933082295842,46.65214932599736,-0.03145616924900428,46.65920423168924
3846,2018-01-01,N0149,5318,0,79,N,0,25408,468254.1,6622129.82,0,5,79,N,330,30726,462941.79,6621710.86,0,2018,1.0,8415,17.2,-0.03145616924900428,46.65920423168924,-0.10066051460903243,46.65357779893577
3847,2018-01-01,N0149,4423,5,79,N,330,30726,462941.79,6621710.86,0,9,79,N,750,35149,458532.39,6621528.13,0,2018,1.0,8415,17.2,-0.10066051460903243,46.65357779893577,-0.15817786461839922,46.65036064939816
3848,2018-01-01,N0149,4459,9,79,N,750,35149,458532.39,6621528.13,0,14,79,N,227,39608,454076.51,6621339.82,0,2018,1.0,8415,17.2,-0.15817786461839922,46.65036064939816,-0.216292621544816,46.64704740723992
3849,2018-01-01,N0149,6,17,79,N,299,42560,452466.38,6623182.48,0,17,79,N,305,42566,452468.62,6623188.02,0,2018,1.0,8273,24.3,-0.23831484059699243,46.663032896184326,-0.23828853965153743,46.66308356451115
3850,2018-01-01,N0149,1952,17,79,N,305,42566,452468.62,6623188.02,0,18,79,N,835,44518,451245.33,6623854.42,0,2018,1.0,8273,24.3,-0.23828853965153743,46.66308356451115,-0.254633090323633,46.66862616482423
3851,2018-01-01,N0149,288,18,79,N,835,44518,451245.33,6623854.42,0,19,79,N,135,44806,451115.3,6624110.88,0,2018,1.0,8273,24.3,-0.254633090323633,46.66862616482423,-0.25647073960946315,46.670885161482424
3852,2018-01-01,N0149,23720,19,79,N,135,44806,451115.3,6624110.88,0,42,79,N,885,68526,438204.31,6642725.66,0,2018,1.0,8273,24.3,-0.25647073960946315,46.670885161482424,-0.4357852124677347,46.83341791635328
3853,2018-01-01,N0149,7898,42,79,N,885,68526,438204.31,6642725.66,0,49,79,N,920,76424,431703.38,6645038.64,0,2018,1.0,8273,24.3,-0.4357852124677347,46.83341791635328,-0.5223443506912537,46.851645230103976
3854,2018-01-01,N0151,2834,55,36,N,0,0,601016.43,6639951.96,0,56,36,N,1870,2834,602488.96,6637629.92,0,2018,1.0,3781,13.7,1.7008438739434553,46.85240226163091,1.7206611092721602,46.83171429277217
3855,2018-01-01,N0151,1671,57,36,N,0,2834,602482.24,6637844.87,0,58,36,N,645,4505,603929.69,6638699.49,0,2018,1.0,3781,13.7,1.7205272665643487,46.83364843354195,1.7393361456256333,46.84155190163346
3856,2018-01-01,N0151,75,58,36,N,645,4505,603929.69,6638699.49,0,58,36,N,720,4580,603971.19,6638738.14,0,2018,1.0,3781,13.7,1.7393361456256333,46.84155190163346,1.7398725356548368,46.84190581887636
3857,2018-01-01,N0151,13733,58,36,N,720,4580,603971.19,6638738.14,0,72,36,N,400,18313,615757.42,6645795.3,0,2018,1.0,3781,13.7,1.7398725356548368,46.84190581887636,1.893216445180161,46.907029926239225
3858,2018-01-01,N0151,1565,72,36,N,400,18313,615757.42,6645795.3,0,73,36,N,970,19878,617105.99,6646601.01,0,2018,1.0,3781,13.7,1.893216445180161,46.907029926239225,1.9107857577214062,46.91445238122043
3859,2018-01-01,N0151,6049,73,36,N,970,19878,617105.99,6646601.01,0,80,36,N,0,25927,622292.27,6649698.93,0,2018,1.0,3781,13.7,1.9107857577214062,46.91445238122043,1.9783981868059335,46.94296640531803
3860,2018-01-01,N0151,51,82,36,N,890,29135,624547.82,6650657.11,0,82,36,N,941,29186,624535.99,6650707.18,0,2018,1.0,3949,18.6,2.0078898421037095,46.951851657709945,2.0077260346400214,46.95230109043767
3861,2018-01-01,N0151,7649,82,36,N,941,29186,624535.99,6650707.18,0,0,18,N,0,36835,631155.25,6654379.46,0,2018,1.0,3949,18.6,2.0077260346400214,46.95230109043767,2.094200599903344,46.98607826845131
3862,2018-01-01,N0151,1299,0,18,N,0,36835,631155.25,6654379.46,0,1,18,N,298,38134,632310.58,6654983.62,0,2018,1.0,3949,18.6,2.094200599903344,46.98607826845131,2.109310467578103,46.99163575075932
3863,2018-01-01,N0151,453,1,18,N,298,38134,632310.58,6654983.62,0,1,18,N,751,38587,632753.82,6655099.04,0,2018,1.0,3949,18.6,2.109310467578103,46.99163575075932,2.115125321285238,46.992719725755
3864,2018-01-01,N0151,149,1,18,N,751,38587,632753.82,6655099.04,0,1,18,N,900,38736,632907.53,6655092.93,0,2018,1.0,3949,18.6,2.115125321285238,46.992719725755,2.117148680613749,46.992680208812615
3865,2018-01-01,N0151,259,1,18,N,900,38736,632907.53,6655092.93,0,2,18,N,200,38995,633165.85,6655088.01,0,2018,1.0,3949,18.6,2.117148680613749,46.992680208812615,2.120548281680777,46.99266186768904
3866,2018-01-01,N0151,115,2,18,N,200,38995,633165.85,6655088.01,0,2,18,N,315,39110,633280.18,6655081.49,0,2018,1.0,3949,18.6,2.120548281680777,46.99266186768904,2.1220535476677593,46.99261462361508
3867,2018-01-01,N0151,240,2,18,N,315,39110,633280.18,6655081.49,0,2,18,N,555,39350,633518.91,6655073.21,0,2018,1.0,3949,18.6,2.1220535476677593,46.99261462361508,2.1251958749191306,46.99256393468305
3868,2018-01-01,N0151,7974,2,18,N,555,39350,633518.91,6655073.21,0,10,18,N,520,47324,641327.4,6654486.12,0,2018,1.0,3949,18.6,2.1251958749191306,46.99256393468305,2.2280139242607713,46.98801148809315
3869,2018-01-01,N0151,1606,29,18,N,0,59281,657685.48,6666364.54,0,31,18,N,360,60887,659244.13,6666514.12,0,2018,1.0,26855,2.8,2.442133037586609,47.096192540182564,2.4626679309052215,47.09763650615063
3870,2018-01-01,N0151,18535,35,58,N,950,140612,728953.48,6694911.2,0,53,58,N,808,159147,739698.55,6708809.69,0,2018,1.0,2811,26.3,3.383548897776056,47.353901096425055,3.5271150289155204,47.478454738278174
3871,2018-01-01,N0151,11910,0,89,N,0,163825,740290.47,6713167.31,0,12,89,N,0,175735,737362.06,6723987.46,0,2018,8.0,3625,18.0,3.535366556264895,47.51764357850634,3.497361453988344,47.61520934516354
3872,2018-01-01,N0151,20509,12,89,N,0,175735,737362.06,6723987.46,0,32,89,N,800,196244,741962.45,6742291.05,0,2018,1.0,5351,8.2,3.497361453988344,47.61520934516354,3.5603286164536154,47.77967336039522
3878,2018-01-01,N0154,1793,30,28,N,95,16219,602069.28,6802366.41,0,31,28,N,820,18012,600843.36,6803693.8,0,2018,1.0,9455,23.2,1.6790013026850452,48.3142478824503,1.6621645366212559,48.326003221547566
3879,2018-01-01,N0154,8326,31,28,N,820,18012,600843.36,6803693.8,0,39,28,N,800,26338,595337.0,6809762.83,0,2018,1.0,9455,23.2,1.6621645366212559,48.326003221547566,1.5864216574136898,48.37973450600944
3880,2018-01-01,N0154,7679,39,28,N,800,26338,595337.0,6809762.83,0,47,28,N,452,34017,590173.21,6815158.42,0,2018,1.0,9455,23.2,1.5864216574136898,48.37973450600944,1.515325537116054,48.42741570243909
3881,2018-01-01,N0154,2555,63,28,N,790,41817,584996.46,6830220.04,0,66,28,N,359,44372,584125.78,6832617.5,0,2018,1.0,16575,22.0,1.4413437222276138,48.56198678852485,1.4288999743308566,48.583393443879906
3887,2018-01-01,N0154,452,81,28,N,600,59788,579912.1,6847226.66,0,82,28,N,112,60240,580354.31,6847455.3,0,2018,1.0,15084,4.9,1.367689899047556,48.71400456896791,1.373634990309124,48.716142658830435
3888,2018-01-01,N0154,2026,82,28,N,112,60240,580354.31,6847455.3,0,84,28,N,40,62266,581579.21,6848957.83,0,2018,1.0,15084,4.9,1.373634990309124,48.716142658830435,1.389864220380077,48.72987974210946
3889,2018-01-01,N0154,316,84,28,N,40,62266,581579.21,6848957.83,0,84,28,N,356,62582,581529.96,6849265.82,0,2018,1.0,15084,4.9,1.389864220380077,48.72987974210946,1.38910934769763,48.732640256120746
3890,2018-01-01,N0154,85,84,28,N,356,62582,581529.96,6849265.82,0,84,28,N,441,62667,581480.58,6849335.43,0,2018,1.0,15084,4.9,1.38910934769763,48.732640256120746,1.3884187766809208,48.733257149318156
3891,2018-01-01,N0154,482,84,28,N,441,62667,581480.58,6849335.43,0,84,28,N,923,63149,581161.77,6849661.85,0,2018,1.0,15084,4.9,1.3884187766809208,48.733257149318156,1.3839941062077168,48.736133815849115
3892,2018-01-01,N0154,175,84,28,N,923,63149,581161.77,6849661.85,0,85,28,N,15,63324,581108.21,6849834.08,0,2018,1.0,15084,4.9,1.3839941062077168,48.736133815849115,1.3832180336898612,48.73767269468564
3893,2018-01-01,N0154,21,85,28,N,15,63324,581108.21,6849834.08,0,85,28,N,36,63345,581125.68,6849851.24,0,2018,1.0,15084,4.9,1.3832180336898612,48.73767269468564,1.3834507611408242,48.73783021876503
3894,2018-01-01,N0154,721,85,28,N,36,63345,581125.68,6849851.24,0,85,28,N,757,64066,581679.68,6850479.08,0,2018,1.0,15084,4.9,1.3834507611408242,48.73783021876503,1.3908084402811556,48.743577683961945
3895,2018-01-01,N0154,"544,4",85,28,N,757,64066,581679.68,6850479.08,0,86,28,N,"290,4","64610,4",581861.08,6850695.33,0,2018,1.0,15084,4.9,1.3908084402811556,48.743577683961945,1.393215014154961,48.74555547660204
3896,2018-01-01,N0154,"7,6",86,28,N,"290,4","64610,4",581861.08,6850695.33,0,86,28,N,298,64618,581860.2,6850702.35,0,2018,1.0,15084,4.9,1.393215014154961,48.74555547660204,1.3932011061488334,48.74561844100084
3897,2018-01-01,N0154,12207,0,27,N,0,64972,567330.95,6854958.31,0,13,27,N,247,77179,566025.21,6866873.09,0,2018,1.0,13635,27.4,1.1943329259296875,48.78106399879016,1.1728159090926404,48.88791975699858
3898,2018-01-01,N0154,14787,13,27,N,247,77179,566025.21,6866873.09,0,27,27,N,769,91966,567674.32,6880388.28,0,2018,1.0,17772,20.5,1.1728159090926404,48.88791975699858,1.1910771440310883,49.0097635985963
3899,2018-01-01,N0154,6035,27,27,N,769,91966,567674.32,6880388.28,0,33,27,N,0,98001,566641.19,6886196.38,0,2018,1.0,29341,14.4,1.1910771440310883,49.0097635985963,1.175124403597673,49.06176080443535
3900,2018-01-01,N0154,13789,33,27,N,0,98001,566641.19,6886196.38,0,46,27,N,430,111790,566580.43,6899451.34,0,2018,1.0,24850,17.3,1.175124403597673,49.06176080443535,1.170090632420008,49.18089110996682
3901,2018-01-01,N0157,12009,0,35,N,0,0,398917.53,6783652.11,0,12,35,N,0,12009,387396.44,6782910.87,0,2018,1.0,31722,19.4,-1.0452273108927557,48.08382032657275,-1.1992047328807014,48.071749408444475
3904,2018-01-01,N0157,3426,28,35,N,853,28860,371193.91,6786949.66,0,33,35,N,225,32286,367823.57,6787561.0,0,2018,1.0,50510,14.5,-1.4194439139793351,48.100085817329514,-1.4651123994570814,48.103872967038775
3905,2018-01-01,N0157,5190,33,35,N,225,32286,367823.57,6787561.0,0,38,35,N,420,37476,362810.05,6788577.12,0,2018,1.0,54747,14.0,-1.4651123994570814,48.103872967038775,-1.5331405021729678,48.11043254691448
3906,2018-01-01,N0157,3359,38,35,N,420,37476,362810.05,6788577.12,0,41,35,N,780,40835,359582.28,6789229.65,0,2018,1.0,67309,13.3,-1.5331405021729678,48.11043254691448,-1.5769455053105135,48.1146199771311
3907,2018-01-01,N0157,29,41,35,N,780,40835,359582.28,6789229.65,0,41,35,N,809,40864,359554.99,6789220.48,0,2018,1.0,67309,13.3,-1.5769455053105135,48.1146199771311,-1.5773044613545149,48.11452337349476
3908,2018-01-01,N0158,22388,8,14,N,0,0,463966.51,6870225.61,0,29,14,N,766,22388,459112.15,6891078.72,0,2018,1.0,20104,8.8,-0.21974278467767638,48.88872732006876,-0.29775851199384956,49.07428145352644
3909,2018-01-01,N0158,7609,29,14,N,766,22388,459112.15,6891078.72,0,37,14,N,400,29997,456732.37,6898273.85,0,2018,1.0,30752,24.3,-0.29775851199384956,49.07428145352644,-0.33445634475790215,49.13801822190654
3910,2018-01-01,N0158,1012,37,14,N,400,29997,456732.37,6898273.85,0,38,14,N,416,31009,456469.64,6899082.34,0,2018,1.0,29720,6.9,-0.33445634475790215,49.13801822190654,-0.3385215467945244,49.14518091271926
3912,2018-01-01,N0159,3768,0,88,C,7,3830,1001937.29,6806991.5,0,3,88,C,775,7598,1005565.77,6806410.3,0,2018,1.0,3638,19.54,7.072852086589395,48.29315512059514,7.121299756473097,48.286239743241
3913,2018-01-01,N0159,3426,3,88,C,775,7598,1005565.77,6806410.3,0,7,88,C,201,11024,1008426.45,6804572.81,0,2018,1.0,3638,19.54,7.121299756473097,48.286239743241,7.158508033713483,48.26838094966445
3914,2018-01-01,N0159,4002,7,88,C,201,11024,1008426.45,6804572.81,0,11,68,C,203,15026,1011913.54,6803225.01,0,2018,1.0,3638,19.54,7.158508033713483,48.26838094966445,7.204469362076965,48.25461037383958
3923,2018-01-01,N0162,1734,20,53,N,265,34203,424470.18,6764273.56,0,22,53,N,0,35937,424168.57,6765981.84,0,2018,1.0,8978,12.5,-0.6902772692279174,47.92089872059813,-0.6953809261045671,47.93612869248819
3924,2018-01-01,N0162,440,22,53,N,0,35937,424168.57,6765981.84,0,22,53,N,440,36377,424083.11,6766415.75,0,2018,1.0,8978,12.5,-0.6953809261045671,47.93612869248819,-0.6967961411581602,47.93999338157335
3925,2018-01-01,N0162,460,22,53,N,440,36377,424083.11,6766415.75,0,22,53,N,900,36837,424005.21,6766860.8,0,2018,1.0,8978,12.5,-0.6967961411581602,47.93999338157335,-0.6981173981256481,47.943961373336975
3926,2018-01-01,N0162,1929,22,53,N,900,36837,424005.21,6766860.8,0,24,53,N,830,38766,423672.45,6768760.88,0,2018,1.0,8978,12.5,-0.6981173981256481,47.943961373336975,-0.7037629114494945,47.96090181995457
3927,2018-01-01,N0162,149,24,53,N,830,38766,423672.45,6768760.88,0,25,53,N,0,38915,423647.1,6768908.24,0,2018,1.0,8978,12.5,-0.7037629114494945,47.96090181995457,-0.7041947802120376,47.96221580417133
3928,2018-01-01,N0162,2046,25,53,N,0,38915,423647.1,6768908.24,0,27,53,N,50,40961,423321.0,6770785.84,0,2018,1.0,8978,12.5,-0.7041947802120376,47.96221580417133,-0.7097408617828265,47.97895650278406
3929,2018-01-01,N0162,140,27,53,N,50,40961,423321.0,6770785.84,0,27,53,N,190,41101,423296.32,6770923.32,0,2018,1.0,8978,12.5,-0.7097408617828265,47.97895650278406,-0.7101578353855875,47.9801819193302
3930,2018-01-01,N0162,1954,27,53,N,190,41101,423296.32,6770923.32,0,29,53,N,163,43055,422624.67,6772723.86,0,2018,1.0,8978,12.5,-0.7101578353855875,47.9801819193302,-0.7202869146667396,47.996083078905436
3931,2018-01-01,N0162,161,29,53,N,163,43055,422624.67,6772723.86,0,29,53,N,324,43216,422569.39,6772874.97,0,2018,1.0,8978,12.5,-0.7202869146667396,47.996083078905436,-0.7211226993298016,47.997417995276344
3932,2018-01-01,N0162,581,29,53,N,324,43216,422569.39,6772874.97,0,30,53,N,67,43797,422367.7,6773419.37,0,2018,1.0,8978,12.5,-0.7211226993298016,47.997417995276344,-0.7241680512652554,48.00222612943349
3933,2018-01-01,N0162,1122,30,53,N,67,43797,422367.7,6773419.37,0,31,53,N,180,44919,422100.33,6774507.99,0,2018,1.0,10624,10.4,-0.7241680512652554,48.00222612943349,-0.7284382354428753,48.01189828471764
3934,2018-01-01,N0162,340,31,53,N,180,44919,422100.33,6774507.99,0,31,53,N,520,45259,422021.02,6774842.35,0,2018,1.0,10624,10.4,-0.7284382354428753,48.01189828471764,-0.7297124468791838,48.01487015272792
3935,2018-01-01,N0162,54,31,53,N,520,45259,422021.02,6774842.35,0,31,53,N,574,45313,421997.22,6774880.48,0,2018,1.0,10624,10.4,-0.7297124468791838,48.01487015272792,-0.7300554516707655,48.01520278955728
3936,2018-01-01,N0162,3569,31,53,N,574,45313,421997.22,6774880.48,0,35,53,N,146,48882,421138.29,6778337.16,0,2018,1.0,10624,10.4,-0.7300554516707655,48.01520278955728,-0.7437600639729139,48.045908730734546
3943,2018-01-01,N0162,2745,43,53,N,754,57873,422118.24,6785557.42,0,46,53,N,500,60618,423742.33,6787690.2,0,2018,1.0,17699,12.0,-0.7352055801557716,48.11122594738927,-0.7147550036039085,48.13108535761062
3944,2018-01-01,N0162,4733,46,53,N,500,60618,423742.33,6787690.2,0,51,53,N,232,65351,426186.28,6791563.91,0,2018,1.0,13830,13.5,-0.7147550036039085,48.13108535761062,-0.6843684704814907,48.166933600030305
3945,2018-01-01,N0162,5385,51,53,N,232,65351,426186.28,6791563.91,0,56,53,N,647,70736,428408.78,6796407.48,0,2018,1.0,13830,13.5,-0.6843684704814907,48.166933600030305,-0.6575226469787954,48.21139823850893
3946,2018-01-01,N0162,4,56,53,N,647,70736,428408.78,6796407.48,0,56,53,N,651,70740,428409.75,6796411.36,0,2018,1.0,13830,13.5,-0.6575226469787954,48.21139823850893,-0.6575120212154513,48.21143351682806
3947,2018-01-01,N0162,166,56,53,N,651,70740,428409.75,6796411.36,0,56,53,N,817,70906,428450.77,6796570.44,0,2018,1.0,13830,13.5,-0.6575120212154513,48.21143351682806,-0.6570595425114101,48.21288044706295
3948,2018-01-01,N0162,5604,56,53,N,817,70906,428450.77,6796570.44,0,62,53,N,430,76510,430246.23,6801695.65,0,2018,1.0,13830,13.5,-0.6570595425114101,48.21288044706295,-0.6360897917109783,48.259692106293976
3949,2018-01-01,N0162,571,62,53,N,430,76510,430246.23,6801695.65,0,63,53,N,0,77081,430740.73,6801957.0,0,2018,1.0,13830,13.5,-0.6360897917109783,48.259692106293976,-0.6295954909695014,48.262245749123096
3953,2018-01-01,N0164,2548,11,35,N,458,10268,313760.1,6799164.6,0,0,22,N,0,12816,312337.73,6801231.75,0,2018,1.0,10090,16.8,-2.2001409543729586,48.17833606232882,-2.2210729250651506,48.196051847299465
3958,2018-01-01,N0164,93,15,22,N,722,28918,297221.49,6801289.64,0,15,22,N,815,29011,297138.53,6801331.63,0,2018,1.0,6954,23.0,-2.424085509674118,48.187410174468106,-2.425237982572932,48.18773586710879
3959,2018-01-01,N0164,850,15,22,N,815,29011,297138.53,6801331.63,0,16,22,N,665,29861,296381.03,6801710.6,0,2018,1.0,6954,23.0,-2.425237982572932,48.18773586710879,-2.4357576555215026,48.19066938518406
3960,2018-01-01,N0164,3748,16,22,N,665,29861,296381.03,6801710.6,0,20,22,N,125,33609,292841.81,6802832.11,0,2018,1.0,6954,23.0,-2.4357576555215026,48.19066938518406,-2.484317178096563,48.19853627037382
3961,2018-01-01,N0164,3922,20,22,N,125,33609,292841.81,6802832.11,0,24,22,N,164,37531,289189.42,6801631.46,0,2018,1.0,6954,23.0,-2.484317178096563,48.19853627037382,-2.532222574959055,48.18546846189961
3962,2018-01-01,N0164,6477,24,22,N,164,37531,289189.42,6801631.46,0,30,22,N,573,44008,283001.93,6800371.08,0,2018,1.0,6954,23.0,-2.532222574959055,48.18546846189961,-2.6140638215915852,48.17022944382522
3963,2018-01-01,N0164,9332,30,22,N,573,44008,283001.93,6800371.08,0,40,22,N,93,53340,274441.73,6802215.79,0,2018,1.0,6954,23.0,-2.6140638215915852,48.17022944382522,-2.730709367030419,48.18125699300886
3969,2018-01-01,N0164,3820,62,22,N,56,75419,255252.29,6806901.96,0,65,22,N,813,79239,252071.42,6808012.13,0,2018,1.0,4462,23.0,-2.9929318671202525,48.21050064024441,-3.0367690214176393,48.21828274139804
3970,2018-01-01,N0164,212,65,22,N,813,79239,252071.42,6808012.13,0,66,22,N,25,79451,251870.87,6808077.13,0,2018,1.0,4462,23.0,-3.0367690214176393,48.21828274139804,-3.039528195238858,48.21872803543976
3971,2018-01-01,N0164,13824,66,22,N,25,79451,251870.87,6808077.13,0,81,22,N,55,93275,238873.81,6811134.06,0,2018,1.0,4462,23.0,-3.039528195238858,48.21872803543976,-3.2172168420944125,48.237083641534504
3972,2018-01-01,N0164,475,81,22,N,55,93275,238873.81,6811134.06,0,81,22,N,530,93750,238474.38,6811387.01,0,2018,1.0,4462,23.0,-3.2172168420944125,48.237083641534504,-3.222848182546711,48.239069736728645
3973,2018-01-01,N0164,6661,81,22,N,530,93750,238474.38,6811387.01,0,88,22,N,245,100411,232118.85,6812256.85,0,2018,1.0,4462,23.0,-3.222848182546711,48.239069736728645,-3.30911450734235,48.24233854755159
3975,2018-01-01,N0164,1027,0,29,N,0,117268,216374.48,6816125.16,0,2,29,N,385,118295,215452.63,6816560.02,0,2018,1.0,6840,15.9,-3.524770054730916,48.26552958227583,-3.5376350050928487,48.26874358912388
